"","hhid14","commid14","sc01_14_14","sc02_14_14","sc03_14_14","year","asset","natrep","natdis","assistance","assistance.x","wealth","wealth.0","asset.lag","asset.ihs","asset.ihs.lag","wealth.lag","asset.ihs.delta","natrep.0","natrep.1","natdis.0","natdis.1","assistance.prop.ihs"
"13200","2801100","5201",52,1,60,2014,300140000,1,0,0,0,4,4,65741265,20.2129067709921,18.6943845490455,3,1.51852222194657,0,1,0,0,0
"13201","2801121","5201",52,1,60,2007,304156895,0,0,0,0,5,2,18945454,20.2262014087693,17.4502217468143,2,2.77597966195503,0,0,0,0,0
"13202","2801121","5201",52,1,60,2014,61130000,0,0,0,0,2,2,304156895,18.6216604825649,20.2262014087693,5,-1.60454092620445,0,0,0,0,0
"13203","2801132","5202",52,1,60,2007,40837901.5,0,0,0,0,2,2,30446526,18.2182683470529,17.9246296375016,2,0.293638709551342,0,0,0,0,0
"13204","2801132","5202",52,1,60,2014,191390000,0,0,0,0,4,2,40837901.5,19.7629709695742,18.2182683470529,2,1.54470262252129,0,0,0,0,0
"13205","2801200","5201",52,1,60,2007,12244593,0,0,0,0,1,2,30745440,17.0137421903196,17.9343994290974,2,-0.920657238777764,0,1,0,0,0
"13206","2801200","5201",52,1,60,2014,159100000,1,0,0,0,3,2,12244593,19.578190673868,17.0137421903196,1,2.56444848354835,0,1,0,0,0
"13207","2801221","5201",52,1,60,2007,28216783.5,0,0,0,0,2,2,31143992,17.8485746990055,17.947279091961,2,-0.0987043929554972,0,0,0,0,0
"13208","2801221","5201",52,1,60,2014,68100000,0,0,0,0,2,2,28216783.5,18.7296349516797,17.8485746990055,2,0.88106025267415,0,0,0,0,0
"13209","2801231","5201",52,1,60,2007,48345810,1,0,0,0,2,2,31958176.8,18.3870372968959,17.9730858114872,2,0.413951485408649,1,0,0,0,0
"13210","2801231","5201",52,1,60,2014,61300000,0,0,0,0,2,2,48345810,18.6244375814664,18.3870372968959,2,0.23740028457053,1,0,0,0,0
"13211","2801400","5201",52,1,60,2007,78919640,0,0,0,0,3,4,82528732,18.8770878580869,18.9218042379008,4,-0.044716379813881,0,0,0,0,0
"13212","2801400","5201",52,1,60,2014,174500000,0,0,0,0,4,4,78919640,19.6705824801667,18.8770878580869,3,0.79349462207982,0,0,0,0,0
"13213","2801500","5201",52,1,60,2007,76404453,0,0,0,0,3,4,84014761.6,18.8446987183385,18.9396502552616,4,-0.0949515369230873,0,0,0,0,0
"13214","2801500","5201",52,1,60,2014,595190000,0,0,0,0,5,4,76404453,20.8975384208267,18.8446987183385,3,2.05283970248821,0,0,0,0,0
"13215","2801511","5201",52,1,60,2007,66569620,0,0,0,0,3,4,76792430,18.7069060558435,18.8497638061114,4,-0.142857750267861,0,0,0,0,0
"13216","2801511","5201",52,1,60,2014,181750000,0,0,0,0,4,4,66569620,19.7112898549378,18.7069060558435,3,1.00438379909431,0,0,0,0,0
"13217","2801531","52BW",52,71,21,2007,5693058,0,0,0,0,1,3,59668928,16.2479052763914,18.59746915442,3,-2.34956387802865,0,0,0,0,0
"13218","2801531","52BW",52,71,21,2014,23300000,0,0,0,0,1,3,5693058,17.6571110990959,16.2479052763914,1,1.40920582270449,0,0,0,0,0
"13219","2801600","52AF",52,1,60,2007,45183000,0,0,0,0,2,1,3117246,18.319378648422,15.6456076582357,1,2.67377099018635,0,1,0,0,0
"13220","2801600","52AF",52,1,60,2014,32645000,1,0,0,0,2,1,45183000,17.9943494431628,18.319378648422,2,-0.325029205259224,0,1,0,0,0
"13221","2801631","5201",52,1,60,2007,81608028.5,0,0,0,0,3,1,10134608,18.9105853841348,16.8246138398311,1,2.0859715443037,0,0,0,0,0
"13222","2801631","5201",52,1,60,2014,75900000,0,0,0,0,2,1,81608028.5,18.8380744229258,18.9105853841348,3,-0.0725109612090407,0,0,0,0,0
"13223","2801700","5201",52,1,60,2007,66870840,0,0,0,0,3,4,117430500,18.7114207361981,19.2745044077479,4,-0.563083671549823,0,0,0,0,0
"13224","2801700","5201",52,1,60,2014,298450000,0,0,0,0,4,4,66870840,20.2072601531389,18.7114207361981,3,1.49583941694081,0,0,0,0,0
"13225","2801711","5201",52,1,60,2007,60507567.5,1,0,0,0,3,4,159990160,18.6114261783835,19.5837700518668,4,-0.972343873483382,1,0,0,0,0
"13226","2801711","5201",52,1,60,2014,3.37e+08,0,0,0,0,4,4,60507567.5,20.3287406688766,18.6114261783835,3,1.71731449049312,1,0,0,0,0
"13227","2801731","5201",52,1,60,2007,101270164,0,0,0,0,4,2,24767160,19.1264495753003,17.7181763206277,2,1.40827325467256,0,0,0,0,0
"13228","2801731","5201",52,1,60,2014,284980000,0,0,0,0,4,2,101270164,20.1610767408919,19.1264495753003,4,1.03462716559156,0,0,0,0,0
"13229","2801732","5201",52,1,60,2007,50755570,1,0,0,0,2,3,46394299.6,18.4356791041182,18.3458343367611,3,0.0898447673571496,1,0,0,0,0
"13230","2801732","5201",52,1,60,2014,174640000,0,0,0,0,4,3,50755570,19.6713844507659,18.4356791041182,2,1.23570534664771,1,0,0,0,0
"13231","2801900","5201",52,1,60,2007,31552795,0,0,0,0,2,1,3159948,17.960319913128,15.6592133102915,1,2.30110660283657,0,0,0,0,0
"13232","2801900","5201",52,1,60,2014,50900000,0,0,0,0,2,1,31552795,18.4385206620807,17.960319913128,2,0.478200748952663,0,0,0,0,0
"13233","2801911","5201",52,1,60,2007,58436680,0,0,0,0,3,3,47997048,18.5766015133891,18.3797972475409,3,0.196804265848208,0,0,0,0,0
"13234","2801911","5201",52,1,60,2014,163527000,0,0,0,0,3,3,58436680,19.6056358528425,18.5766015133891,3,1.02903433945338,0,0,0,0,0
"13235","2802000","5201",52,1,60,2007,81028180,0,0,0,0,3,4,154071662.8,18.9034547339276,19.5460755755566,4,-0.642620841628958,0,0,0,0,0
"13236","2802000","5201",52,1,60,2014,1.3e+08,0,0,0,0,3,4,81028180,19.3761921889798,18.9034547339276,3,0.472737455052176,0,0,0,0,0
"13237","2802100","5201",52,1,60,2007,148576765,0,0,0,0,4,4,137002250,19.5097594992285,19.4286550875751,4,0.0811044116533601,0,0,0,0,0
"13238","2802100","5201",52,1,60,2014,17400000,0,0,0,0,1,4,148576765,17.3651279447447,19.5097594992285,4,-2.14463155448381,0,0,0,0,0
"13239","2802200","5201",52,1,60,2007,142356572,0,0,0,0,4,4,118831125.6,19.4669927190786,19.2863611111368,4,0.180631607941837,0,1,0,0,0
"13240","2802200","5201",52,1,60,2014,144300000,1,0,0,0,3,4,142356572,19.480552204304,19.4669927190786,4,0.0135594852254499,0,1,0,0,0
"13241","2802221","5201",52,1,60,2007,81193851,0,0,0,0,3,5,480127054,18.9054972562235,20.6827085032337,5,-1.77721124701026,0,1,0,0,0
"13242","2802221","5201",52,1,60,2014,657500000,1,0,0,0,5,5,81193851,20.9971025025761,18.9054972562235,3,2.09160524635268,0,1,0,0,0
"13243","2802300","5201",52,1,60,2007,13419351,0,0,0,0,1,1,1124486,17.1053555082426,14.6259837808864,1,2.47937172735622,0,0,0,0,0
"13244","2802300","5201",52,1,60,2014,50370000,0,0,0,0,2,1,13419351,18.4280534982818,17.1053555082426,1,1.32269799003917,0,0,0,0,0
"13245","2802400","5201",52,1,60,2007,49174165,0,0,0,0,2,2,17906372,18.4040261224823,17.3938143656795,2,1.01021175680278,0,0,0,0,0
"13246","2802400","5201",52,1,60,2014,92460000,0,0,0,0,3,2,49174165,19.0354338570843,18.4040261224823,2,0.631407734601975,0,0,0,0,0
"13247","2802431","52AF",52,1,61,2007,31033190.5,0,0,0,0,2,3,44267740,17.9437150315507,18.2989139335924,3,-0.355198902041774,0,0,0,0,0
"13248","2802431","52AF",52,1,61,2014,89450000,0,0,0,0,3,3,31033190.5,19.0023375484789,17.9437150315507,2,1.05862251692828,0,0,0,0,0
"13249","2802432","5201",52,1,60,2007,101556323,0,0,0,0,4,4,101901206,19.1292712895064,19.1326615138153,4,-0.00339022430896918,0,1,0,0,0
"13250","2802432","5201",52,1,60,2014,183840000,1,0,0,0,4,4,101556323,19.7227235526247,19.1292712895064,4,0.593452263118287,0,1,0,0,0
"13251","2802500","5201",52,1,60,2007,123198980,0,0,0,0,4,4,138824202,19.3224585103686,19.4418661373912,4,-0.119407627022589,0,0,0,0,0
"13252","2802500","5201",52,1,60,2014,165390500,0,0,0,0,3,4,123198980,19.6169670829467,19.3224585103686,4,0.294508572578149,0,0,0,0,0
"13253","2802600","5201",52,1,60,2007,24526838.5,0,0,0,0,2,1,8232945.6,17.7084257054881,16.6168015992637,1,1.09162410622436,0,0,0,0,0
"13254","2802600","5201",52,1,60,2014,51615000,0,0,0,0,2,1,24526838.5,18.4524700664418,17.7084257054881,2,0.744044360953691,0,0,0,0,0
"13255","2802800","5201",52,1,60,2007,75606220,0,0,0,0,3,2,29891400,18.8341962934576,17.9062285521307,2,0.927967741326892,0,0,0,0,0
"13256","2802800","5201",52,1,60,2014,40000,0,0,0,0,1,2,75606220,11.2897819138123,18.8341962934576,3,-7.5444143796453,0,0,0,0,0
"13257","2802821","5201",52,1,60,2007,47532516,0,0,0,0,2,3,39641690,18.3700717627376,18.1885390807805,3,0.181532681957012,0,0,0,0,0
"13258","2802821","5201",52,1,60,2014,15550000,0,0,0,0,1,3,47532516,17.2527183771495,18.3700717627376,2,-1.1173533855881,0,0,0,0,0
"13259","2802831","5201",52,1,60,2007,61757630.5,0,0,0,0,3,1,2761396,18.6318752772483,15.5243940874825,1,3.10748118976574,0,0,0,0,0
"13260","2802831","5201",52,1,60,2014,1.12e+08,0,0,0,0,3,1,61757630.5,19.2271566098193,18.6318752772483,3,0.595281332571055,0,0,0,0,0
"13261","2802900","5201",52,1,60,2007,46344203.1,0,0,0,0,2,2,30033740,18.3447539547533,17.9109791548893,2,0.433774799863993,0,1,0,0,0
"13262","2802900","5201",52,1,60,2014,5600000,1,0,0,0,1,2,46344203.1,16.2314243362653,18.3447539547533,2,-2.11332961848794,0,1,0,0,0
"13263","2802931","5201",52,1,60,2007,15392342,0,0,0,0,1,1,6803852,17.2425278515354,16.4261466609106,1,0.816381190624824,0,0,0,0,0
"13264","2802931","5201",52,1,60,2014,50900000,0,0,0,0,2,1,15392342,18.4385206620807,17.2425278515354,1,1.19599281054525,0,0,0,0,0
"13265","2803000","5201",52,1,60,2007,75305000,0,0,0,0,3,2,29364742,18.830204272188,17.8884524414904,2,0.941751830697616,0,0,0,0,0
"13266","2803000","5201",52,1,60,2014,50800000,0,0,0,0,2,2,75305000,18.4365540931087,18.830204272188,3,-0.393650179079376,0,0,0,0,0
"13267","2803031","5201",52,1,60,2007,64235165,0,0,0,0,3,1,1124486,18.6712085406976,14.6259837808864,1,4.04522475981119,0,0,0,0,0
"13268","2803031","5201",52,1,60,2014,8070000,0,0,0,0,1,1,64235165,16.5968112208061,18.6712085406976,3,-2.07439731989149,0,0,0,0,0
"13269","2810100","5205",52,2,60,2007,188262500,0,0,0,0,4,5,318855834,19.7464950040622,20.273396808123,5,-0.526901804060788,0,0,0,0,0
"13270","2810100","5205",52,2,60,2014,237300000,0,0,0,0,4,5,188262500,19.9779829019659,19.7464950040622,4,0.231487897903751,0,0,0,0,0
"13271","2810111","52BX",52,71,20,2007,189768600,0,0,0,0,4,4,127963660,19.7544631737114,19.3604040558848,4,0.394059117826536,0,0,0,0,0
"13272","2810111","52BX",52,71,20,2014,44020000,0,0,0,0,2,4,189768600,18.2933018146225,19.7544631737114,4,-1.46116135908883,0,0,0,0,0
"13273","2810200","5205",52,2,60,2007,457854400,1,0,0,0,5,4,119921450,20.6352089681661,19.2954946836397,4,1.33971428452638,1,0,0,0,0
"13274","2810200","5205",52,2,60,2014,619300000,0,0,0,0,5,4,457854400,20.9372475464682,20.6352089681661,5,0.302038578302128,1,0,0,0,0
"13275","2810221","52BY",52,71,31,2007,388121970,0,0,0,0,5,5,614097462,20.4699773844182,20.9288113869737,5,-0.458834002555449,0,1,0,1,0
"13276","2810221","52BY",52,71,31,2014,1305500000,1,1,0,0,5,5,388121970,21.6829991266634,20.4699773844182,5,1.2130217422452,0,1,0,1,0
"13277","2810300","5205",52,2,60,2007,104673950,0,0,0,0,4,1,9138228,19.1595080193306,16.7211242321091,1,2.4383837872215,0,0,0,0,0
"13278","2810300","5205",52,2,60,2014,107800000,0,0,0,0,3,1,104673950,19.1889353969991,19.1595080193306,4,0.0294273776684868,0,0,0,0,0
"13279","2810321","52AM",52,2,40,2007,172749670,0,0,0,0,4,3,42346150,19.6605012908952,18.2545352463989,3,1.40596604449632,0,0,0,0,0
"13280","2810321","52AM",52,2,40,2014,775500000,0,0,0,0,5,3,172749670,21.1621657211408,19.6605012908952,4,1.5016644302456,0,0,0,0,0
"13281","2810400","5205",52,2,60,2007,76509880,0,0,0,0,3,2,32240010,18.8460776213443,17.9818659663363,2,0.864211655008024,0,0,0,0,0
"13282","2810400","5205",52,2,60,2014,145050000,0,0,0,0,3,2,76509880,19.4857362490916,18.8460776213443,3,0.639658627747313,0,0,0,0,0
"13283","2810500","5205",52,2,60,2007,97294060,1,0,0,0,3,1,5038836,19.0863956775484,16.1258328415529,1,2.9605628359955,1,0,0,0,0
"13284","2810500","5205",52,2,60,2014,155521000,0,0,0,0,3,1,97294060,19.5554385092568,19.0863956775484,3,0.469042831708386,1,0,0,0,0
"13285","2810600","5205",52,2,60,2007,478939800,0,0,0,0,5,5,536906480,20.6802326495401,20.7944816651666,5,-0.114249015626491,0,0,0,0,0
"13286","2810600","5205",52,2,60,2014,252375000,0,0,0,0,4,5,478939800,20.0395738151572,20.6802326495401,5,-0.64065883438284,0,0,0,0,0
"13287","2810700","5205",52,2,60,2007,71840970,0,0,0,0,3,1,11757284,18.7831126646542,16.9731307019401,1,1.80998196271404,0,0,0,0,0
"13288","2810700","5205",52,2,60,2014,13655000,0,0,0,0,1,1,71840970,17.1227634934499,18.7831126646542,3,-1.66034917120429,0,0,0,0,0
"13289","2810800","52AO",52,2,60,2007,352728620,0,0,0,0,5,5,245821180,20.3743567179235,20.0132620995599,5,0.361094618363616,0,0,0,0,0
"13290","2810800","52AO",52,2,60,2014,1175999995,0,0,0,0,5,5,352728620,21.5785318627311,20.3743567179235,5,1.20417514480759,0,0,0,0,0
"13291","2810900","5205",52,2,60,2007,853506870,0,0,0,0,5,5,982146000,21.2580113299355,21.3983977119986,5,-0.140386382063099,0,0,0,0,0
"13292","2810900","5205",52,2,60,2014,3087674995,0,0,0,0,5,5,853506870,22.5438313963968,21.2580113299355,5,1.28582006646133,0,0,0,0,0
"13293","2811000","5205",52,2,60,2007,85094650,0,0,0,0,3,3,52196078,18.9524219049123,18.4636650964905,3,0.488756808421794,0,0,0,0,0
"13294","2811000","5205",52,2,60,2014,154345000,0,0,0,0,3,3,85094650,19.5478480950378,18.9524219049123,3,0.595426190125469,0,0,0,0,0
"13295","2811100","5205",52,2,60,2007,30536177.5,1,0,0,0,2,1,8113380,17.9275698667614,16.6021722892478,1,1.3253975775136,1,0,0,0,0
"13296","2811100","5205",52,2,60,2014,59650000,0,0,0,0,2,1,30536177.5,18.5971518870681,17.9275698667614,2,0.66958202030678,1,0,0,0,0
"13297","2811200","5205",52,2,60,2007,240599475,0,0,0,0,5,5,577046360,19.9917913600175,20.8665803484252,5,-0.874788988407623,0,0,0,0,0
"13298","2811200","5205",52,2,60,2014,1175650000,0,0,0,0,5,5,240599475,21.5782342036378,19.9917913600175,5,1.5864428436203,0,0,0,0,0
"13299","2811300","5205",52,2,60,2007,76208660,0,0,0,0,3,4,103082628,18.8421328430533,19.1441886187447,4,-0.302055775691443,0,0,0,0,0
"13300","2811300","5205",52,2,60,2014,128600000,0,0,0,0,3,4,76208660,19.3653645503277,18.8421328430533,3,0.52323170727443,0,0,0,0,0
"13301","2811400","5205",52,2,60,2007,123726115,1,0,0,0,4,3,53206692,19.3267281112432,18.4828419164347,3,0.843886194808494,1,0,0,0,0
"13302","2811400","5205",52,2,60,2014,236343000,0,0,0,0,4,3,123726115,19.9739418782316,19.3267281112432,4,0.647213766988411,1,0,0,0,0
"13303","2811500","5205",52,2,60,2007,8991417,0,0,0,0,1,1,6476470,16.7049281941644,16.3768333473701,1,0.328094846794279,0,0,0,0,0
"13304","2811500","5205",52,2,60,2014,15260000,0,0,0,0,1,1,8991417,17.2338927643805,16.7049281941644,1,0.528964570216132,0,0,0,0,0
"13305","2811600","5205",52,2,60,2007,175008820,0,0,0,0,4,4,140204900,19.6734941111777,19.4517626625853,4,0.221731448592401,0,0,0,0,0
"13306","2811600","5205",52,2,60,2014,774515000,0,0,0,0,5,4,175008820,21.1608947655274,19.6734941111777,4,1.48740065434967,0,0,0,0,0
"13307","2811700","5205",52,2,60,2007,140970960,0,0,0,0,4,4,98569026.6,19.4572116502434,19.0994148189372,4,0.35779683130621,0,0,0,0,0
"13308","2811700","5205",52,2,60,2014,163375000,0,0,0,0,3,4,140970960,19.6047059104686,19.4572116502434,4,0.147494260225173,0,0,0,0,0
"13309","2811711","52AO",52,2,61,2007,162583495,0,0,0,0,4,4,85119320,19.5998494237207,18.9527117753638,4,0.647137648356864,0,0,0,0,0
"13310","2811711","52AO",52,2,61,2014,344100000,0,0,0,0,4,4,162583495,20.3495900513277,19.5998494237207,4,0.74974062760695,0,0,0,0,0
"13311","2811900","5205",52,2,60,2007,653647400,0,0,0,0,5,5,1168084742,20.9912258008603,21.5717784523627,5,-0.580552651502444,0,0,0,0,0
"13312","2811900","5205",52,2,60,2014,3045149995,0,0,0,0,5,5,653647400,22.5299631768967,20.9912258008603,5,1.53873737603643,0,0,0,0,0
"13313","2812000","5205",52,2,60,2007,277122400,0,0,0,0,5,5,293647420,20.1331170243689,20.1910375344845,5,-0.0579205101155864,0,0,0,0,0
"13314","2812000","5205",52,2,60,2014,734150000,0,0,0,0,5,5,277122400,21.1073711059332,20.1331170243689,5,0.974254081564293,0,0,0,0,0
"13315","2820100","5210",52,3,90,2007,122747150,1,0,0,0,4,3,42516958,19.3187842870067,18.2585607466353,3,1.06022354037143,1,0,0,0,0
"13316","2820100","5210",52,3,90,2014,285945000,0,0,0,0,4,3,122747150,20.1644572231583,19.3187842870067,4,0.845672936151566,1,0,0,0,0
"13317","2820200","5210",52,3,90,2007,85275382,0,0,0,0,3,3,48236179.2,18.9545435464436,18.3847670838262,3,0.569776462617391,0,0,0,0,0
"13318","2820200","5210",52,3,90,2014,1002400000,0,0,0,0,5,3,85275382,21.4188101421061,18.9545435464436,3,2.46426659566244,0,0,0,0,0
"13319","2820300","5210",52,3,90,2007,145903437.5,1,0,0,0,4,3,46149474.8,19.4916027544334,18.3405433191266,3,1.15105943530676,1,0,0,0,0
"13320","2820300","5210",52,3,90,2014,41250000,0,0,0,0,2,3,145903437.5,18.2283088513049,19.4916027544334,4,-1.26329390312849,1,0,0,0,0
"13321","2820400","5210",52,3,90,2007,16228227.5,0,0,0,0,1,4,75938390,17.2954099027497,18.838580092155,4,-1.54317018940532,0,0,0,0,0
"13322","2820400","5210",52,3,90,2014,114950000,0,0,0,0,3,4,16228227.5,19.2531549897334,17.2954099027497,1,1.95774508698371,0,0,0,0,0
"13323","2820500","5210",52,3,90,2007,54219600,0,0,0,0,3,2,21635680,18.501700205216,17.5830015422595,2,0.918698662956512,0,1,0,0,0
"13324","2820500","5210",52,3,90,2014,61032000,1,0,0,0,2,2,54219600,18.6200560553121,18.501700205216,3,0.118355850096151,0,1,0,0,0
"13325","2820600","5210",52,3,90,2007,85584132.5,1,0,0,0,3,3,69960110,18.9581576364985,18.7565829610004,3,0.201574675498062,1,0,0,0,0
"13326","2820600","5210",52,3,90,2014,10350000,0,0,0,0,1,3,85584132.5,16.8456442582356,18.9581576364985,3,-2.11251337826289,1,0,0,0,0
"13327","2820700","5210",52,3,90,2007,70334870,1,0,0,0,3,3,35528064,18.7619254314347,18.0789806579085,3,0.682944773526255,1,0,0,0,0
"13328","2820700","5210",52,3,90,2014,233795000,0,0,0,0,4,3,70334870,19.9631024015337,18.7619254314347,3,1.20117697009894,1,0,0,0,0
"13329","2820732","5210",52,3,90,2007,37652500,0,0,0,0,2,1,7287808,18.1370570916281,16.4948605534587,1,1.64219653816941,0,0,0,0,0
"13330","2820732","5210",52,3,90,2014,83350000,0,0,0,0,3,1,37652500,18.931706347721,18.1370570916281,2,0.794649256092935,0,0,0,0,0
"13331","2820800","5210",52,3,90,2007,183578529,1,0,0,0,4,5,211673814,19.7213002654276,19.8637042151078,5,-0.142403949680215,1,0,0,0,0
"13332","2820800","5210",52,3,90,2014,497555000,0,0,0,0,5,5,183578529,20.7183638417762,19.7213002654276,4,0.997063576348552,1,0,0,0,0
"13333","2820900","5210",52,3,90,2007,2409760,0,0,0,0,1,2,28453766,15.3881848960057,17.8569382629196,2,-2.4687533669139,0,0,0,0,0
"13334","2820900","5210",52,3,90,2014,17165000,0,0,0,0,1,2,2409760,17.3515301654339,15.3881848960057,1,1.96334526942821,0,0,0,0,0
"13335","2820911","5210",52,3,90,2007,37501890,0,0,0,0,2,2,25806242,18.1330490702305,17.759274139174,2,0.373774931056534,0,0,0,0,0
"13336","2820911","5210",52,3,90,2014,42170000,0,0,0,0,2,2,37501890,18.2503668062827,18.1330490702305,2,0.11731773605214,0,0,0,0,0
"13337","2820912","5210",52,3,90,2007,155263849,0,0,0,0,4,1,612062,19.5537836598682,14.0177360441134,1,5.53604761575479,0,0,0,0,0
"13338","2820912","5210",52,3,90,2014,385295000,0,0,0,0,4,1,155263849,20.462667013171,19.5537836598682,4,0.908883353302837,0,0,0,0,0
"13339","2821000","5210",52,3,90,2007,77187625,0,0,0,0,3,5,180914140,18.8548968847784,19.7066802926027,5,-0.851783407824261,0,0,0,0,0
"13340","2821000","5210",52,3,90,2014,1017865000,0,0,0,0,5,5,77187625,21.4341203138742,18.8548968847784,3,2.57922342909581,0,0,0,0,0
"13341","2821011","52A0",52,3,90,2007,20498021,1,0,0,0,2,1,8739676,17.5289860834233,16.6765308565663,1,0.85245522685695,1,0,0,0,0
"13342","2821011","52A0",52,3,90,2014,62200000,0,0,0,0,2,1,20498021,18.6390127382694,17.5289860834233,2,1.1100266548461,1,0,0,0,0
"13343","2821100","5210",52,3,90,2007,105502305,0,0,0,0,4,2,20283450,19.1673905395429,17.5184630211219,2,1.64892751842099,0,0,0,0,0
"13344","2821100","5210",52,3,90,2014,16970000,0,0,0,0,1,2,105502305,17.3401048177704,19.1673905395429,4,-1.82728572177254,0,0,0,0,0
"13345","2821200","5210",52,3,90,2007,61780222,0,0,0,0,3,3,45975820,18.6322410194041,18.3367733446359,3,0.295467674768254,0,0,0,0,0
"13346","2821200","5210",52,3,90,2014,120007000,0,0,0,0,3,3,61780222,19.2962078129383,18.6322410194041,3,0.663966793534158,0,0,0,0,0
"13347","2821300","5210",52,3,90,2007,174707600,1,0,0,0,4,3,49349278,19.6717714578662,18.4075808741042,3,1.26419058376207,1,0,0,0,0
"13348","2821300","5210",52,3,90,2014,91812000,0,0,0,0,3,3,174707600,19.0284007465619,19.6717714578662,4,-0.643370711304314,1,0,0,0,0
"13349","2821400","52A0",52,3,90,2007,71840970,0,0,0,0,3,3,59555056,18.7831126646542,18.5955589341639,3,0.187553730490258,0,1,0,0,0
"13350","2821400","52A0",52,3,90,2014,518724000,1,0,0,0,5,3,71840970,20.7600296883311,18.7831126646542,3,1.97691702367695,0,1,0,0,0
"13351","2821500","5210",52,3,90,2007,17546065,0,0,0,0,1,2,21778020,17.3734874467716,17.5895589428056,2,-0.216071496034047,0,0,0,0,0
"13352","2821500","5210",52,3,90,2014,112645000,0,0,0,0,3,2,17546065,19.2328990191533,17.3734874467716,1,1.85941157238173,0,0,0,0,0
"13353","2821600","5210",52,3,90,2007,30272610,0,0,0,0,2,1,2846800,17.9189010818249,15.5548532949672,1,2.36404778685769,0,0,0,0,0
"13354","2821600","5210",52,3,90,2014,70950000,0,0,0,0,2,1,30272610,18.7706331421303,17.9189010818249,2,0.851732060305356,0,0,0,0,0
"13355","2821700","5210",52,3,90,2007,23495160,0,0,0,0,2,2,28055214,17.6654521810154,17.8428322355719,2,-0.177380054556505,0,0,0,0,0
"13356","2821700","5210",52,3,90,2014,54180000,0,0,0,0,2,2,23495160,18.5009695751812,17.6654521810154,2,0.835517394165791,0,0,0,0,0
"13357","2821800","5210",52,3,90,2007,28043582,1,0,0,0,2,2,20169578,17.8424175386088,17.5128331681098,2,0.329584370498964,1,0,0,0,0
"13358","2821800","5210",52,3,90,2014,37400000,0,0,0,0,2,2,28043582,18.1303284429447,17.8424175386088,2,0.287910904335899,1,0,0,0,0
"13359","2821900","52A0",52,3,90,2007,24097600,0,0,0,0,2,2,18717710,17.6907699889997,17.438127873031,2,0.252642115968637,0,0,0,0,0
"13360","2821900","52A0",52,3,90,2014,1700000,0,0,0,0,1,2,24097600,15.0392859895865,17.6907699889997,2,-2.65148399941319,0,0,0,0,0
"13361","2821931","52A0",52,3,90,2007,7229280,0,0,0,0,1,1,3942818,16.4867971846737,15.8805534346065,1,0.60624375006722,0,0,0,0,0
"13362","2821931","52A0",52,3,90,2014,2008000,0,0,0,0,1,1,7229280,15.2057969403538,16.4867971846737,1,-1.28100024431997,0,0,0,0,0
"13363","2822100","5210",52,3,90,2007,8283550,0,0,0,0,1,2,17507820,16.6229293589983,17.3713053767856,2,-0.748376017787312,0,1,0,0,0
"13364","2822100","5210",52,3,90,2014,685000,1,0,0,0,1,2,8283550,14.1303212978048,16.6229293589983,1,-2.49260806119347,0,1,0,0,0
"13365","2822200","5209",52,3,50,2007,5723180,0,0,0,0,1,2,22347380,16.2531823334922,17.6153668267615,2,-1.36218449326928,0,0,0,0,0
"13366","2822200","5209",52,3,50,2014,35800000,0,0,0,0,2,2,5723180,18.0866056319309,16.2531823334922,1,1.83342329843864,0,0,0,0,0
"13367","2822300","5210",52,3,90,2007,73347070,0,0,0,0,3,2,14860296,18.8038602968484,17.2073506968617,2,1.59650959998669,0,0,0,0,0
"13368","2822300","5210",52,3,90,2014,2.6e+07,0,0,0,0,1,2,73347070,17.7667542765457,18.8038602968484,3,-1.03710602030273,0,0,0,0,0
"13369","2822400","52AX",52,3,61,2007,6928060,0,0,0,0,1,3,53847222,16.4442375702549,18.4948085530522,3,-2.05057098279725,0,0,0,0,0
"13370","2822400","52AX",52,3,61,2014,240800000,0,0,0,0,4,3,6928060,19.9926244519589,16.4442375702549,1,3.54838688170394,0,0,0,0,0
"13371","2822500","5210",52,3,90,2007,98950770,0,0,0,0,3,5,240412260,19.1032801922505,19.991012938221,5,-0.887732745970556,0,0,0,0,0
"13372","2822500","5210",52,3,90,2014,765010000,0,0,0,0,5,5,98950770,21.1485466441607,19.1032801922505,3,2.04526645191029,0,0,0,0,0
"13373","2822600","5210",52,3,90,2007,23344550,0,0,0,0,2,1,10106140,17.6590212906851,16.8218008984545,1,0.837220392230559,0,0,0,0,0
"13374","2822600","5210",52,3,90,2014,23350000,0,0,0,0,1,1,23344550,17.6592547226391,17.6590212906851,2,0.000233431954040242,0,0,0,0,0
"13375","2822700","5210",52,3,90,2007,16567100,0,0,0,0,1,1,6832320,17.3160765395583,16.4303220323211,1,0.885754507237152,0,0,0,0,0
"13376","2822700","5210",52,3,90,2014,71050000,0,0,0,0,2,1,16567100,18.7720415930673,17.3160765395583,1,1.45596505350907,0,0,0,0,0
"13377","2822731","5210",52,3,90,2007,59039120,0,0,0,0,3,2,31030120,18.5868580135563,17.9436160842023,2,0.643241929354005,0,0,0,0,0
"13378","2822731","5210",52,3,90,2014,51350000,0,0,0,0,2,2,59039120,18.4473226748988,18.5868580135563,3,-0.139535338657517,0,0,0,0,0
"13379","2822732","5210",52,3,90,2007,50604960,1,0,0,0,2,1,2419780,18.432707333729,15.3923343654695,1,3.04037296825958,1,0,0,0,0
